B0001	114.493333333333	36.5723333333333
B0002	114.471	36.6266666666667
B0003	114.503333333333	36.6023333333333
B0004	114.535666666667	36.6276666666667
B0005	114.423333333333	36.5886666666667
B0041	115.182	36.4416666666667
B0042	115.177333333333	36.3806666666667
B0043	115.085666666667	36.3463333333333
B0044	115.303333333333	36.3453333333333
B0045	115.201666666667	36.2913333333333
B0046	115.352333333333	36.278
B0047	115.401333333333	36.177
B0048	115.133	36.3026666666667
B0061	114.499333333333	36.3753333333333
B0062	114.515	36.195
B0063	114.690333333333	36.1763333333333
B0064	114.591	36.1683333333333
B0065	114.608333333333	36.2436666666667
B0066	114.402	36.2453333333333
B0067	114.455	36.3126666666667
B0068	114.702	36.2893333333333
B0069	114.617	36.333
B0081	114.934	36.4273333333333
B0082	114.901666666667	36.3066666666667
B0083	114.955	36.3543333333333
B0084	114.796333333333	36.2753333333333
B0085	114.966666666667	36.2176666666667
B0086	114.833666666667	36.1923333333333
B0087	114.953	36.1386666666667
B0101	114.286333333333	36.4003333333333
B0102	114.339666666667	36.2843333333333
B0103	114.1	36.311
B0104	114.001333333333	36.417
B0105	114.316333333333	36.4863333333333
B0106	114.376333333333	36.504
B0107	114.439	36.5086666666667
B0108	114.445333333333	36.4673333333333
B0109	114.357333333333	36.4303333333333
B0110	114.417	36.4246666666667
B0111	114.276333333333	36.2856666666667
B0112	114.217666666667	36.292
B0113	114.385333333333	36.3826666666667
B0114	114.053666666667	36.463
B0115	114.066666666667	36.4133333333333
B0116	114.095333333333	36.3693333333333
B0117	114.140666666667	36.3533333333333
B0118	114.243666666667	36.3976666666667
B0121	114.809333333333	36.4196666666667
B0122	114.545333333333	36.453
B0123	114.649666666667	36.3773333333333
B0124	114.747	36.3543333333333
B0125	114.729666666667	36.3846666666667
B0126	114.55	36.4133333333333
B0127	114.713	36.46
B0128	114.800666666667	36.4526666666667
B0129	114.649333333333	36.4486666666667
B0141	115.140666666667	36.5783333333333
B0142	115.051666666667	36.507
B0143	114.868666666667	36.386
B0144	114.999333333333	36.4856666666667
B0145	115.006666666667	36.5253333333333
B0146	115.068	36.5696666666667
B0147	114.969	36.483
B0161	115.385	36.7166666666667
B0162	115.264666666667	36.601
B0163	115.192333333333	36.5193333333333
B0164	115.236333333333	36.5056666666667
B0165	115.236666666667	36.5533333333333
B0166	115.347	36.686
B0167	115.329	36.631
B0168	115.291666666667	36.5526666666667
B0181	114.782333333333	36.64
B0182	114.692333333333	36.58
B0183	114.719	36.5343333333333
B0184	114.914333333333	36.6236666666667
B0185	114.984	36.5583333333333
B0186	114.912	36.5593333333333
B0187	114.808666666667	36.5423333333333
B0188	114.669666666667	36.5503333333333
B0189	114.871	36.5186666666667
B0201	113.531	36.697
B0202	113.664	36.7453333333333
B0203	113.798333333333	36.697
B0204	113.866666666667	36.4523333333333
B0205	113.868	36.358
B0206	113.742333333333	36.4796666666667
B0207	113.835666666667	36.4263333333333
B0208	113.616666666667	36.527
B0209	113.668666666667	36.567
B0210	113.735	36.593
B0211	113.729666666667	36.615
B0212	113.601333333333	36.6383333333333
B0213	113.756666666667	36.6576666666667
B0214	113.885	36.653
B0215	113.712	36.701
B0216	113.828666666667	36.7596666666667
B0221	114.071	36.6483333333333
B0222	113.919	36.73
B0223	114.100333333333	36.7713333333333
B0225	114.125333333333	36.7386666666667
B0226	114.150333333333	36.8323333333333
B0227	113.947333333333	36.8886666666667
B0228	113.939333333333	36.9446666666667
B0229	113.813333333333	36.9183333333333
B0230	113.816666666667	36.902
B0231	113.932	36.635
B0232	114.102	36.5763333333333
B0233	114.186	36.8363333333333
B0234	114.257666666667	36.8503333333333
B0235	114.196	36.693
B0236	114.017333333333	36.5516666666667
B0237	114.295333333333	36.72
B0238	114.262	36.5553333333333
B0239	113.858	36.9843333333333
B0240	113.891	36.9443333333333
B0241	115.026666666667	36.928
B0242	114.978	36.672
B0243	115.122	36.64
B0244	115.000666666667	36.8686666666667
B0245	115.057	36.7863333333333
B0246	115.019333333333	36.7233333333333
B0247	114.951	36.7176666666667
B0248	114.923333333333	36.678
B0249	115.166	36.625
B0250	114.961333333333	36.773
B0261	114.428666666667	36.7613333333333
B0262	114.576	36.836
B0263	114.733333333333	36.8943333333333
B0264	114.633666666667	36.7433333333333
B0265	114.680333333333	36.6723333333333
B0267	114.727	36.7013333333333
B0268	114.801	36.7213333333333
B0269	114.703666666667	36.7683333333333
B0270	114.781	36.774
B0271	114.691	36.8396666666667
B0272	114.559	36.7603333333333
B0273	114.503333333333	36.7916666666667
B0281	115.276666666667	36.8236666666667
B0282	115.162666666667	36.719
B0283	115.262	36.7316666666667
B0284	115.267666666667	36.784
B0285	115.175	36.8133333333333
B0286	115.100333333333	36.8956666666667
B0301	114.769	36.8873333333333
B0302	114.923	36.9223333333333
B0303	114.856	36.8706666666667
B0304	114.792	36.813
B0305	114.877666666667	36.7636666666667
B0306	114.885666666667	36.848
B0307	114.866666666667	36.9166666666667
B0321	114.152	36.485
B0322	114.235666666667	36.55
B0323	114.153	36.4003333333333
B0324	114.197333333333	36.3843333333333
B0325	114.112666666667	36.537
B0326	114.267333333333	36.4783333333333
B0327	114.209333333333	36.4846666666667
B0328	114.185333333333	36.424
B0329	114.218	36.4196666666667
B0341	114.159333333333	36.6916666666667
B0342	114.203	36.6486666666667
B0343	114.169666666667	36.617
B0344	114.254666666667	36.758
B0345	114.333	36.7763333333333
B0346	114.173333333333	36.748
B0347	113.853666666667	36.808
B0348	114.012	36.7986666666667
B0349	113.951333333333	36.6756666666667
B1009	114.482666666667	38.0206666666667
B1010	114.491333333333	38.045
B1011	114.570666666667	38.0633333333333
B1012	114.491333333333	38.0683333333333
B1013	114.441333333333	38.0633333333333
B1021	114.543666666667	37.6053333333333
B1022	114.589	37.632
B1023	114.639333333333	37.6023333333333
B1024	114.572	37.63
B1025	114.611333333333	37.6003333333333
B1041	114.095	37.4926666666667
B1042	114.346666666667	37.5586666666667
B1043	114.243333333333	37.7006666666667
B1044	114.215333333333	37.6333333333333
B1045	114.335666666667	37.7173333333333
B1046	114.486	37.6413333333333
B1047	114.269	37.6346666666667
B1048	114.400666666667	37.6113333333333
B1049	114.319333333333	37.5363333333333
B1061	114.95	37.7413333333333
B1062	114.652	37.762
B1063	114.980333333333	37.8106666666667
B1064	114.820666666667	37.8273333333333
B1065	114.739	37.6546666666667
B1066	114.851333333333	37.7546666666667
B1067	114.84	37.802
B1068	114.786333333333	37.75
B1081	114.302	37.7753333333333
B1082	114.539333333333	37.7033333333333
B1083	114.5	37.7826666666667
B1084	114.360333333333	37.8393333333333
B1085	114.280666666667	37.854
B1086	114.605333333333	37.7523333333333
B1087	114.397666666667	37.8306666666667
B1088	114.400666666667	37.8506666666667
B1089	114.611	37.7206666666667
B1090	114.455333333333	37.7373333333333
B1091	114.533	37.7553333333333
B1092	114.3	37.8313333333333
B1093	114.343666666667	37.7933333333333
B1094	114.301333333333	37.721
B1101	114.570333333333	37.8323333333333
B1102	114.729	37.8886666666667
B1103	114.510333333333	37.902
B1104	114.624666666667	37.9403333333333
B1105	114.741	37.85
B1106	114.614	37.9053333333333
B1107	114.644333333333	37.8976666666667
B1108	114.534	37.9113333333333
B1121	115.403333333333	37.6163333333333
B1122	115.422333333333	38.0033333333333
B1123	115.386666666667	38.021
B1124	115.41	38.05
B1125	115.168	37.816
B1126	115.312	37.85
B1127	115.3	37.7826666666667
B1128	115.218	38.012
B1129	115.341333333333	37.9206666666667
B1130	115.282666666667	37.6166666666667
B1141	115.094333333333	37.8246666666667
B1142	115.060333333333	37.861
B1143	115.008666666667	37.951
B1144	115.064666666667	38.0843333333333
B1145	115.120666666667	37.9773333333333
B1146	115.139	38.0713333333333
B1147	115.144666666667	38.019
B1148	115.094	38.0236666666667
B1149	115.080666666667	37.9366666666667
B1150	115.033666666667	38.033
B1161	114.932666666667	37.912
B1162	114.803666666667	37.9523333333333
B1163	114.760666666667	38.1036666666667
B1164	114.737666666667	38.2473333333333
B1165	114.918	38.018
B1166	114.706666666667	38.0486666666667
B1167	114.689	37.9866666666667
B1168	114.739	38.1766666666667
B1169	114.799666666667	38.2576666666667
B1170	114.834	38.0326666666667
B1171	114.818333333333	37.8866666666667
B1172	114.94	37.9826666666667
B1173	114.922	38.022
B1174	114.946	37.867
B1181	114.201	38.064
B1182	114.08	37.9106666666667
B1183	114.260333333333	37.964
B1184	114.059	38.068
B1185	113.902333333333	38.095
B1186	114.035	37.9416666666667
B1187	113.936333333333	37.9953333333333
B1188	114.134666666667	37.8463333333333
B1189	114.160666666667	37.9343333333333
B1190	114.058	38.1816666666667
B1191	114.138333333333	38.1493333333333
B1192	114.143333333333	38.035
B1193	114.083333333333	37.998
B1194	114.147	38.1143333333333
B1195	114.024333333333	38.1196666666667
B1196	114.020333333333	37.9996666666667
B1199	114.002666666667	38.086
B1201	114.312	38.084
B1202	114.379	38.1376666666667
B1203	114.412	37.918
B1204	114.270666666667	38.0866666666667
B1205	114.313333333333	37.9366666666667
B1206	114.32	38.2186666666667
B1207	114.278	38.189
B1221	114.595333333333	38.2616666666667
B1222	114.468666666667	38.2156666666667
B1223	114.676666666667	38.2666666666667
B1224	114.675666666667	38.232
B1225	114.567	38.1516666666667
B1226	114.608	38.214
B1227	114.608	38.2
B1241	115.321666666667	38.155
B1242	115.253333333333	38.2203333333333
B1243	115.202333333333	38.1376666666667
B1244	115.134333333333	38.2
B1245	115.134	38.1913333333333
B1246	115.175666666667	38.1753333333333
B1261	114.885666666667	38.0843333333333
B1262	114.819	38.1573333333333
B1263	114.921666666667	38.225
B1264	114.983	38.1016666666667
B1265	115.039666666667	38.1843333333333
B1266	115.087333333333	38.2336666666667
B1267	114.860333333333	38.2253333333333
B1268	115.017	38.234
B1269	114.951666666667	38.1793333333333
B1281	113.966666666667	38.383
B1282	113.754666666667	38.519
B1283	113.713333333333	38.392
B1284	113.738666666667	38.2543333333333
B1285	113.655666666667	38.486
B1287	113.834666666667	38.5403333333333
B1288	113.647	38.2696666666667
B1289	113.902666666667	38.4093333333333
B1290	113.996	38.451
B1291	113.986666666667	38.2653333333333
B1292	114.118666666667	38.4633333333333
B1293	114.226666666667	38.321
B1294	114.096	38.3066666666667
B1295	114.004333333333	38.4083333333333
B1296	114.136	38.38
B1297	113.872666666667	38.2863333333333
B1298	113.857	38.365
B1299	113.616333333333	38.413
B1300	114.090666666667	38.2696666666667
B1301	113.918	38.7
B1302	114.030333333333	38.568
B1303	114.289	38.5156666666667
B1304	114.102	38.5693333333333
B1305	114.203666666667	38.3973333333333
B1306	114.234	38.4766666666667
B1307	113.931333333333	38.6523333333333
B1308	114.345333333333	38.3863333333333
B1309	114.428333333333	38.352
B1310	114.236666666667	38.5633333333333
B1311	114.316666666667	38.452
B1312	114.320666666667	38.3326666666667
B1313	114.366666666667	38.306
B1321	114.842333333333	38.319
B1322	114.637333333333	38.355
B1323	114.684	38.4006666666667
B1324	114.740333333333	38.4383333333333
B1325	114.856333333333	38.367
B1326	114.759	38.4363333333333
B1327	114.887333333333	38.3223333333333
B1341	114.460666666667	38.5303333333333
B1342	114.502	38.634
B1343	114.266666666667	38.584
B1344	114.342	38.647
B1345	114.364	38.6486666666667
B1346	114.565333333333	38.5186666666667
B1347	114.447	38.434
B1349	114.592	38.4566666666667
B1350	114.578666666667	38.4093333333333
B1351	114.382333333333	38.6146666666667
B1352	114.514666666667	38.5326666666667
B1353	114.453666666667	38.485
B1354	114.562	38.4446666666667
B1355	114.202	38.6333333333333
B0501	114.541333333333	37.072
B0502	114.454	37.0646666666667
B0503	114.502	37.0676666666667
B0504	114.477	37.0686666666667
B0521	114.267	37.0526666666667
B0522	114.037	37.079
B0523	114.098	37.269
B0524	113.816666666667	37.076
B0525	113.929666666667	37.097
B0526	114.166333333333	37.0803333333333
B0527	114.353666666667	37.0716666666667
B0528	114.229	37.1413333333333
B0529	113.927	37.152
B0530	113.957666666667	37.2646666666667
B0531	114.031	37.2303333333333
B0532	114.186333333333	37.2496666666667
B0533	114.337	37.1946666666667
B0534	113.781666666667	37.029
B0535	113.823333333333	37.033
B0536	114.086	37.1243333333333
B0537	113.812666666667	37.142
B0538	113.924666666667	37.33
B0540	114.316666666667	37.119
B0541	115.474	36.7743333333333
B0542	115.706333333333	36.917
B0543	115.369333333333	36.855
B0544	115.523666666667	36.917
B0545	115.558666666667	36.8503333333333
B0546	115.685666666667	36.8673333333333
B0547	114.102333333333	37.1986666666667
B0561	114.501333333333	36.942
B0562	114.088333333333	36.9096666666667
B0563	113.975333333333	37.0173333333333
B0564	114.345	36.9576666666667
B0565	114.354666666667	36.8803333333333
B0566	114.207333333333	36.896
B0567	114.225333333333	36.969
B0568	113.918666666667	37.0273333333333
B0569	114.125666666667	36.9603333333333
B0570	114.501	36.8556666666667
B0581	115.451666666667	36.9763333333333
B0582	115.334333333333	37.1593333333333
B0583	115.351333333333	37.261
B0584	115.400333333333	37.218
B0585	115.350333333333	37.086
B0586	115.473666666667	37.0686666666667
B0587	115.344	36.972
B0588	115.269666666667	36.911
B0601	114.685333333333	37.068
B0602	114.795	36.9646666666667
B0603	114.655333333333	36.943
B0604	114.801333333333	37.0673333333333
B0605	114.853	37.074
B0621	115.762333333333	37.1196666666667
B0622	115.584666666667	37.0266666666667
B0623	115.606	36.946
B0624	115.699	37.0383333333333
B0625	115.766666666667	37.013
B0641	114.965	37.0606666666667
B0642	114.913666666667	36.9833333333333
B0643	115.103333333333	36.9836666666667
B0644	114.950666666667	37.108
B0661	115.253666666667	37.2466666666667
B0662	115.152666666667	36.9563333333333
B0663	115.152666666667	37.1573333333333
B0664	115.241	37.067
B0681	114.661333333333	37.1723333333333
B0682	114.879333333333	37.1336666666667
B0683	114.845666666667	37.1863333333333
B0701	115.134333333333	37.2856666666667
B0702	115.056	37.351
B0703	114.954333333333	37.2036666666667
B0704	114.948666666667	37.252
B0705	115.120666666667	37.3503333333333
B0721	114.452	37.3333333333333
B0722	114.296333333333	37.3246666666667
B0723	114.387	37.298
B0724	114.213	37.3546666666667
B0725	114.089666666667	37.3203333333333
B0726	114.504333333333	37.2023333333333
B0727	114.350666666667	37.3
B0728	113.984333333333	37.4016666666667
B0729	114.047	37.4196666666667
B0730	114.515666666667	37.3236666666667
B0731	114.583333333333	37.2793333333333
B0732	114.137666666667	37.3566666666667
B0733	114.479666666667	37.2276666666667
B0741	114.623	37.336
B0742	114.9	37.356
B0743	114.770666666667	37.4626666666667
B0744	114.873	37.2933333333333
B0745	114.709	37.378
B0746	114.723333333333	37.2823333333333
B0747	114.850666666667	37.403
B0761	115.684333333333	37.1716666666667
B0762	115.488	37.2853333333333
B0763	115.274666666667	37.352
B0764	115.222	37.3993333333333
B0765	115.341333333333	37.4256666666667
B0766	115.46	37.3576666666667
B0767	115.573666666667	37.307
B0768	115.479333333333	37.1913333333333
B0781	114.601666666667	37.459
B0782	114.501333333333	37.512
B0783	114.332666666667	37.4
B0784	114.212	37.3966666666667
B0785	114.256666666667	37.4833333333333
B0786	114.595333333333	37.5336666666667
B0787	114.387333333333	37.458
B0788	114.134333333333	37.4533333333333
B0789	114.194333333333	37.501
B0791	114.425666666667	37.5186666666667
B0792	114.351	37.477
B0801	115.177	37.4556666666667
B0802	115.324333333333	37.5346666666667
B0803	115.128	37.5163333333333
B0804	115.322	37.4583333333333
B0821	114.728666666667	37.6003333333333
B0822	114.698	37.5136666666667
B0823	114.693333333333	37.4553333333333
B0831	114.071	37.1803333333333
B0832	114.184333333333	37.1306666666667
B0833	114.192	37.1793333333333
B0834	114.05	37.0503333333333
B0835	113.975333333333	37.325
B0838	114.501666666667	37.108
B0841	114.984	37.4533333333333
B0842	114.964666666667	37.6823333333333
B0843	115.151	37.5573333333333
B0844	115.150333333333	37.7146666666667
B0845	115.068666666667	37.5973333333333
B0846	114.832333333333	37.6016666666667
B0847	114.844666666667	37.6823333333333
B0848	114.883	37.4873333333333
B1441	115.461333333333	38.8753333333333
B1442	115.489666666667	38.9166666666667
B1443	115.421666666667	38.82
B1444	115.383666666667	38.864
B1445	115.551333333333	38.9006666666667
B1446	115.398	38.9176666666667
B1447	115.505	38.8916666666667
B1461	115.324	38.3353333333333
B1462	115.211333333333	38.3713333333333
B1463	115.292666666667	38.4706666666667
B1464	115.315	38.273
B1465	115.440666666667	38.402
B1466	115.372666666667	38.3673333333333
B1481	115.564333333333	38.3653333333333
B1482	115.462333333333	38.457
B1501	115.752333333333	38.534
B1502	115.653666666667	38.6436666666667
B1503	115.525333333333	38.573
B1504	115.687666666667	38.3643333333333
